PLOTID;VISIT_NBR;STATECD;UNITCD;COUNTYCD;RETIRED_PLOT;SUBP;CONDID;TREE;STEM;OFFSET_POINT;DIST;AZIMUTH;STATUSCD;TREECLCD;TPA_UNADJ;SPCD;SPGRPCD;STANDING_DEAD_CD;MORTYR;DIA;DIACHECK;DIAHTCD;LTDMP;TOTAL_LENGTH;ACTUAL_LENGTH;HTCD;ABNORMAL_STEM_TERMINATION;RECONCILECD;BOLE_STUMP_REMOVED;FIELD_PREV_DIA;FIELD_PREV_STATUS_CD;FIELD_PREV_NBR_STEMS;CROWN_DIEBACK_CD;CROWN_LIGHT_EXPOSURE;UNCOMP_CROWN_RATIO;CROWN_DIA_WIDE;CROWN_DIA_90;FOLIAGE_ABSENT;CROWN_CLASS_CD;COMP_CROWN_RATIO;IS_MAINTAINED_AREA;IS_RIPARIAN;IS_STREET_TREE;IS_PLANTED;DMG_ROOT_STEM_GIRDLING;DMG_TRUNK_BARK_INCLUSION;DMG_TOPPING_PRUNING;DMG_EXCESS_MULCH;DMG_SIDEWALK_ROOT_CONFLICT;DMG_OVERHEAD_WIRES;DMG_IMPROPER_PLANTING;DAMAGE_AGENT_1;DAMAGE_AGENT_2;DAMAGE_AGENT_3;NBR_STEMS;CULL_FLD;CAUSE_OF_DEATH;DECAYCD;MORTALITY_CD;TREECLCD_NRS;TREECLCD_SRS;TREECLCD_PNWRS;TREECLCD_RMRS;TREE_GRADE;MOTHER_TREE;BASAL_AREA;BF_GROSS_SAWLOG_VOLUME;BF_NET_SAWLOG_VOLUME;CF_GROSS_SAWLOG_VOLUME;CF_GROSS_VOLUME;CF_NET_SAWLOG_VOLUME;CF_NET_VOLUME;CF_SND_SAWLOG_VOLUME;CF_SND_VOLUME;DRY_TOT_BIOMASS;DRY_MERCH_BIOMASS;BOLE_BIOMASS;STUMP_BIOMASS;TOP_BIOMASS;SAWLOG_BIOMASS;SAPLING_BIOMASS;WDLD_BIOMASS;BG_BIOMASS;AG_CARBON;BG_CARBON;CN;PLT_CN;SBP_CN;CND_CN;MTRE_CN;PREV_PLT_CN;PREV_TRE_CN;TREE_SITE_INDEX
1114721;1;48;5;453;198;1;1;12;12;0;45.2;94;1;3;6.018046285662292;313;41;;;12.mar;0;1;5.0;61;;1;;;;;;;35;4;32;30.0;21.0;32;3;25;0;1;;;;;;;;;;;;;;5;;;;;3;;;;;0.82513566;;;;17.14899138;;16.291541811;;16.291541811;790.0920474237976;624.6774196420401;470.6821927699632;22.08237124250893;125.88164064539029;;;;119.47965622759396;309.3231023289312;59.73982811379698;139327;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;13;13;0;26.cze;94;1;3;6.018046285662292;313;41;;;13.cze;0;1;05.sie;61;;1;;;;;;;50;3;83;21.0;25.0;55;3;20;0;1;;;;;;;;;;90010;;;;0;;;;;3;;;;;1.00877184;;;;20.85006512;;20.85006512;;20.85006512;959.5953688217847;801.9698639509786;602.383401394944;26.846887009214257;151.2867930543956;;;;150.31025624138135;390.25854072927694;75.15512812069068;139328;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;14;14;0;32.8;95;1;3;6.018046285662292;313;41;;;08.lip;0;1;;57;;1;;;;;;;5;3;48;32.0;16.0;3;3;29;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.41281326;;;;7.83587993;;7.83587993;;7.83587993;378.67149613524674;305.937500532922;226.387974233616;12.839345465228167;77.2196494021923;;;;61.884089198536536;158.22348455051824;30.942044599268268;139329;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;15;15;0;47.1;97;1;3;6.018046285662292;602;40;;;06.maj;0;1;;43;;1;;;;;;;0;3;50;32.0;28.0;0;4;38;0;1;;;0;1;0;0;0;0;0;;;;;0;;;;;3;;;;;0.2304315;;;;2.974733;;2.974733;;2.974733;167.05427615604674;118.02026782727387;103.8562582824;10.589913477875758;41.33833873661576;;;;30.913887451085095;77.89225524844576;15.456943725542548;139330;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;16;16;0;10.wrz;99;1;3;6.018046285662292;544;36;;;07.maj;0;1;;42;;1;;;;;;;5;1;79;10.0;9.0;5;5;37;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.3067875;;;;4.1455405;;4.1455405;;4.1455405;190.90604542611715;153.3789882579752;156.96807206496;15.499343838882664;54.40524443397641;;;;44.67371314983079;113.43633016890954;22.336856574915394;139331;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;17;17;0;10.wrz;119;1;3;6.018046285662292;544;36;;;06.maj;0;1;;45;;1;;;;;;;0;3;40;16.0;14.0;0;3;24;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.2304315;;;;3.25947925;;3.25947925;;3.25947925;157.07161009509963;118.95462696735883;123.41796535536;13.568977725099797;48.14015120717747;;;;36.73663150912961;92.56354714381864;18.368315754564804;139332;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;18;18;0;07.lut;121;1;3;6.018046285662292;544;36;;;09.maj;0;1;;50;;1;;;;;;;0;5;45;43.0;32.0;0;3;34;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.4922235;;;;8.2756905;;8.2756905;;8.2756905;341.37536227919827;288.260665301327;313.35339331296;26.185645338334943;90.80135585142054;;;;83.8538240184986;215.17019725135773;41.9269120092493;139333;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;19;19;0;20.lip;140;1;3;6.018046285662292;544;36;;;07.sie;0;1;;48;;1;;;;;;;40;5;26;33.0;15.0;35;3;20;0;1;;;;;;;;;;90010;;;;0;;;;;3;;;;;0.33182136;;;;5.21711272;;5.21711272;;5.21711272;230.94011313077058;187.6615535279463;197.5424255061504;18.95670941935206;66.37162662684104;;;;55.593218380471285;141.43538077617174;27.796609190235642;139334;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;20;20;0;19.sty;151;1;3;6.018046285662292;544;36;;;07.maj;0;1;;58;;1;;;;;;;5;2;21;14.0;11.0;0;3;17;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.3067875;;;;5.8744405;;5.8744405;;5.8744405;255.10382963269103;204.9571934846864;222.43169491296;21.96335391502213;77.09498226234929;;;;63.30491037604109;160.7450155451657;31.652455188020546;139335;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;21;21;0;46.6;152;1;3;6.018046285662292;682;42;;;09.maj;0;1;;41;;1;;;;;;;0;3;58;45.0;35.0;0;4;35;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.4922235;;;;6.44951525;;6.44951525;;6.44951525;353.0954693194056;276.65936126338767;241.6099034735568;20.12413042364311;70.07823747249122;;;;64.6551617418216;165.90613568484557;32.3275808709108;139336;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;22;22;0;23.sie;157;1;3;6.018046285662292;544;36;;;10.sie;0;1;;56;;1;;;;;;;10;4;33;31.0;28.0;11;3;28;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.63615456;;;;12.15484264;;12.15484264;;12.15484264;475.86822016909525;407.67654393092954;460.2348512706048;35.296707154124285;122.0445309098695;;;;119.77246587572911;308.7880446672993;59.886232937864555;139337;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;23;23;0;23.wrz;161;1;3;6.018046285662292;544;36;;;07.lut;0;1;;37;34;2;;;;;;;85;0;20;15.0;10.0;85;5;10;0;1;;;;;;;;;;90010;90001;;;1;;;;;3;;;;;0.28273536;;;;3.29180968;;3.2588915832;;3.2588915832;158.31980299558634;124.21331790409555;123.39571375159143;12.556845572716878;44.20197221314505;;;;35.54860408567779;90.07726576872668;17.774302042838894;139338;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;24;24;0;18.sty;167;1;3;6.018046285662292;544;36;;;06.mar;0;1;;32;17;2;;;;;;;99;0;5;1.0;1.0;99;5;1;0;1;;;;;;;;;;90010;90001;;;10;;;;;3;;;;;0.21646926;;;;2.04700168;;1.7991180681330066;;1.7991180681330066;109.33010169165665;71.47565506048323;68.12238224956997;7.673066377615392;27.292357881464863;;;;20.494632186108543;51.54390325432511;10.247316093054271;139339;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;25;25;0;33.2;195;1;3;6.018046285662292;544;36;;;09.cze;0;1;;49;;1;;;;;;;0;3;37;22.0;20.0;0;3;35;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.50264064;;;;8.28210664;;8.28210664;;8.28210664;341.60228575292774;288.86016162852184;313.5963360910848;26.01997407875626;90.19587168810502;;;;83.71672779353949;214.90609092897304;41.858363896769745;139340;2,51083E+14;139304;139302;4,88915E+14;;;
1114721;1;48;5;453;198;1;1;26;26;0;35.9;196;1;3;6.018046285662292;544;36;;;11.0;0;1;;59;;1;;;;;;;0;5;35;15.0;10.0;0;3;28;0;1;;;;;;;;;;;;;;0;;;;;3;;;;;0.659934;;;;13.38699;;13.38699;;13.38699;515.4135009655248;442.2774037825354;506.8892731968;38.409523088268315;132.78642950422852;;;;131.42555114901717;339.0426128946484;65.71277557450858;139341;2,51083E+14;139304;139302;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;9;9;0;27.0;165;1;3;6.018046285662292;973;41;;;10.0;1;1;06.maj;26;;1;;;;;;;95;0;30;12.0;11.0;95;5;10;0;0;;;;;;;;;;90010;22500;;;15;;;;;3;;;;;0.5454;;;;4.597734;;3.9080739;;3.9080739;185.59695819406952;132.45378413857134;159.24306881808;14.022579707703972;43.33528606634696;;;;42.123158857183284;108.30046729606546;21.061579428591642;141177;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;10;10;0;27.0;165;1;3;6.018046285662292;973;41;;;11.maj;0;1;05.cze;23;;1;;;;;;;0;1;45;29.0;14.0;0;4;25;0;0;;;;;;;;;;;;;;0;;;;;3;;;;10;0.7212915;;;;5.31427425;;5.31427425;;5.31427425;218.84572750974772;186.05721970131003;216.5417957196;17.390198243128427;53.652367286004385;;;;55.65768124220866;143.7921806243664;27.82884062110433;141178;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;10;11;0;39.0;179;1;3;6.018046285662292;8438;55;;;07.cze;0;1;;33;;1;;;;;;;0;1;40;16.0;13.0;5;4;30;0;0;;;;;;;;;;;;;;0;;;;;3;;;;10;0.31502304;;;;3.33108052;;3.33108052;;3.33108052;178.6638006018937;135.2380533202299;147.76643340238542;28.53627077555882;36.59158980216166;;;;41.89360170702274;106.44714699005294;20.94680085351137;141179;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;12;12;0;47.0;192;1;3;6.018046285662292;8438;55;;;12.mar;0;1;;29;;1;;;;;;;0;1;40;28.0;16.0;0;4;23;0;0;;;;;;;;;;;;;;0;;;;;3;;;;;0.82513566;;;;8.24661143;;8.24661143;;8.24661143;426.97645312681;343.4419564510557;365.8189441384159;74.16822250418952;40.830898836628535;;;;92.86079303314695;240.40903273961695;46.430396516573474;141180;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;13;13;0;46.5;196;1;3;6.018046285662292;8438;55;;;8.0;0;1;;43;;1;;;;;;;0;0;30;14.0;10.0;0;5;25;0;0;;;;;;;;;;;;;;0;;;;;3;;;;;0.349056;;;;4.933253;;4.933253;;4.933253;262.2556734757095;200.9207306265961;218.8386610605312;42.38574347077755;50.321574419472704;;;;61.155295193353794;155.77298947539072;30.577647596676897;141181;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;14;14;0;40.3;245;1;3;6.018046285662292;973;41;;;20.lut;0;1;05.lut;40;;1;;;;;;;0;3;45;43.0;16.0;0;3;30;0;0;;;;;;;;;;;;;;0;;;;;3;;;;14;2.22545016;;;;29.8952766;;29.8952766;;29.8952766;1277.5014331966643;1108.3270882212296;1218.14881467552;69.41412878525293;222.3735490087593;;;;288.22599034225664;754.9682462347661;144.11299517112832;141182;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;14;15;0;40.3;245;1;3;6.018046285662292;973;41;;;23.maj;0;1;05.lut;40;;1;;;;;;;0;4;70;50.0;23.0;0;3;50;0;0;;;;;;;;;;;;;;0;;;;;3;;;;14;3.0119715;;;;40.572585;;40.572585;;40.572585;1755.4337003946719;1525.9560686086709;1653.219235512;86.41332744601858;283.3833384005377;;;;385.18555902739047;1011.5079506792781;192.59277951369523;141183;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;16;16;0;21.maj;280;1;2;6.018046285662292;973;41;;;06.sie;0;1;;36;;1;;;;;;;0;2;38;15.0;13.0;5;3;28;0;0;;;;;;;;;;;;;;0;;;;;2;;;;;0.25219296;;;;2.88789592;;2.88789592;;2.88789592;116.2005195490284;89.30391992345373;117.673672631424;13.635918368593172;43.05010504304716;;;;34.51128882953646;87.17984802153217;17.25564441476823;141184;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;1;1;17;17;0;45.5;338;1;3;6.018046285662292;8438;55;;;12.lip;0;1;;32;;1;;;;;;;0;3;45;39.0;33.0;0;3;35;0;0;;;0;1;0;0;0;0;0;;;;;0;;;;;3;;;;;0.87967566;;;;9.65737644;;9.65737644;;9.65737644;505.9752220342178;407.6533385647758;428.400353577471;87.26377213030284;44.76542995612561;;;;108.13392233374384;280.21477783194973;54.06696116687192;141185;2,51083E+14;141160;141159;4,88915E+14;;;
1114690;1;48;5;453;167;11;1;18;18;0;03.lip;303;1;2;74.96528245115658;8438;55;;;02.sty;0;1;02.kwi;14;;1;;;;;;;15;1;65;4.0;2.0;15;4;30;0;0;;;;;;;;;;;;;;;;;;;;;;;;0.02405214;;;;;;;;;8.646140756237479;;;;;;13.496440259007542;;3.0541703706912937;6.748220129503771;1.5270851853456469;141186;2,51083E+14;141161;141159;4,88915E+14;;;
1114690;1;48;5;453;167;13;1;19;19;0;01.lip;153;1;2;74.96528245115658;973;41;;;01.sie;0;1;;14;;1;;;;;;;0;3;55;6.0;6.0;0;4;40;0;0;;;;;;;;;;;;;;;;;;;;;;;;0.01767096;;;;;;;;;5.420943839141538;;;;;;5.987563382509128;;1.4051350852046507;2.993781691254564;0.7025675426023253;141187;2,51083E+14;141163;141159;4,88915E+14;;;
1114690;1;48;5;453;167;13;1;20;20;0;01.wrz;295;1;2;74.96528245115658;973;41;;;1.0;0;1;;15;;1;;;;;;;0;2;15;4.0;3.0;0;4;10;0;0;;;;;;;;;;;;;;;;;;;;;;;;0.005454;;;;;;;;;2.00757165597503;;;;;;1.2279837257919963;;0.376494219227933;0.6139918628959982;0.1882471096139665;141188;2,51083E+14;141163;141159;4,88915E+14;;;
1114690;1;48;5;453;167;13;1;21;21;0;03.sty;311;1;2;74.96528245115658;973;41;;;01.maj;0;1;;15;;1;;;;;;;0;2;10;5.0;4.0;0;4;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;0.0122715;;;;;;;;;4.157332270884598;;;;;;3.7344550354862642;;0.9259207751191327;1.8672275177431321;0.46296038755956637;141189;2,51083E+14;141163;141159;4,88915E+14;;;
1114690;1;48;5;453;167;13;1;22;22;0;02.lut;326;1;2;74.96528245115658;973;41;;;01.lut;1;1;04.sie;13;;1;;;;;;;0;1;10;4.0;3.0;0;4;10;0;0;;;;;;;;;;;;;;;;;;;;;;;;0.00785376;;;;;;;;;2.4492888320820305;;;;;;2.058861747577794;;0.5612435643518088;1.029430873788897;0.2806217821759044;141190;2,51083E+14;141163;141159;4,88915E+14;;;
1114690;1;48;5;453;167;13;1;23;23;0;05.wrz;10;1;2;74.96528245115658;835;27;;;01.mar;0;1;03.lip;7;;1;;;;;;;0;0;99;5.0;4.0;0;5;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;0.00921726;;;;;;;;;1.9068838537565929;;;;;;3.507110918790432;;0.9198498685998417;1.753555459395216;0.4599249342999209;141191;2,51083E+14;141163;141159;4,88915E+14;;;
1114714;1;48;5;453;191;1;1;1;0;0;14.lut;110;1;3;6.018046285662292;7532;54;;;14.wrz;0;2;;37;;1;;;;;;;0;1;99;25.0;22.0;0;4;30;1;0;0;1;;;;;;;;;;;2;0;;;;;3;;;;;1.21084254;;;;14.2129431;;14.2129431;;14.2129431;579.0419583701948;469.4646362359261;;;;;;462.526099385351;88.86209955143393;231.2630496926755;44.431049775716964;141207;2,51083E+14;141198;141197;;;;
1114714;1;48;5;453;191;1;1;2;2;0;25.0;323;1;3;6.018046285662292;461;41;;;15.mar;0;1;;52;;1;;;;;;;0;3;85;34.0;32.0;0;3;45;1;0;0;1;;;;;;;;;;;;0;;;;;3;;;;;1.27672686;;;;20.8288976;;20.8288976;;20.8288976;938.8543268378884;809.4114956383554;732.39402897024;42.23501175729814;160.17175015141493;;;;179.48128048220656;467.40039543947654;89.74064024110328;141208;2,51083E+14;141198;141197;4,88915E+14;;;
1114714;1;48;5;453;191;1;1;3;3;0;31.mar;313;1;3;6.018046285662292;461;41;;;08.wrz;0;1;;33;;1;;;;;;;0;0;85;35.0;25.0;0;4;35;1;0;0;1;;;;;;;;;;;;0;;;;;3;;;;;0.43201134;;;;4.4329761;;4.4329761;;4.4329761;186.64132739185877;154.27487968499037;155.87407881864;12.761449625804877;48.22299269378543;;;;42.367791553168445;108.42926056911516;21.183895776584222;141209;2,51083E+14;141198;141197;4,88915E+14;;;
1114714;1;48;5;453;191;1;1;4;4;0;7.0;306;1;3;6.018046285662292;404;29;;;18.lut;0;1;;65;;1;;;;;;;0;4;85;43.0;58.0;0;3;45;1;0;0;1;;;;;;;;;;;;0;;;;;3;;;;;1.80658296;;;;39.7704714;;39.7704714;;39.7704714;2129.169235606101;1770.5173859912372;1727.24748109056;83.35921055952123;352.0175872287875;;;;413.6383743036625;1081.3121394394343;206.81918715183124;141210;2,51083E+14;141198;141197;4,88915E+14;;;
1114714;1;48;5;453;191;1;1;5;5;0;39.7;292;1;3;6.018046285662292;404;29;;;13.maj;0;1;;58;;1;;;;;;;0;2;90;38.0;44.0;0;3;45;1;0;0;1;;;;;;;;;;;;0;;;;;3;;;;;0.9939915;;;;19.121643;;19.121643;;19.121643;986.8860862984322;810.817707014003;830.4606041472;47.31000884518379;199.34841839121242;;;;207.4708525014114;538.5595156917981;103.7354262507057;141211;2,51083E+14;141198;141197;4,88915E+14;;;
1114714;1;48;5;453;191;1;1;6;6;0;43.6;277;1;3;6.018046285662292;404;29;;;15.lip;0;1;;63;;1;;;;;;;0;3;85;40.0;38.0;0;3;45;1;0;0;1;;;;;;;;;;;;0;;;;;3;;;;;1.34435646;;;;28.46321208;;28.46321208;;28.46321208;1495.6106664554923;1237.756333463301;1236.168685919232;64.67378016112036;272.1206705342827;;;;301.8233326654873;786.4815683073175;150.91166633274366;141212;2,51083E+14;141198;141197;4,88915E+14;;;
1114825;1;48;5;453;302;1;1;1;0;0;25.cze;96;1;3;6.018046285662292;61;23;;;07.sty;0;2;;16;;1;;;;;;;0;5;99;14.0;13.0;5;1;55;0;0;;2;;;;;;;;;;;1;0;;;;;3;;;;;0.27493614;;;;1.76249423148544;;1.76249423148544;;1.76249423148544;82.25981327179349;41.828820211887866;;;;;;48.830960179843004;11.3814111035857;24.415480089921502;5.69070555179285;141243;2,51083E+14;141234;141233;;;;
1114677;1;48;5;453;154;1;2;1;0;0;31.sie;162;1;3;6.018046285662292;7575;54;;;07.lut;0;2;;22;;1;;;;;;;0;1;99;14.0;17.0;0;4;35;1;0;0;1;;;;;;;;;;;5;0;;;;;3;;;;;0.28273536;;;;1.7367604;;1.7367604;;1.7367604;103.04697230441028;76.80444411894695;;;;;;61.5845234100096;12.15203315633752;30.7922617050048;6.07601657816876;141267;2,51083E+14;141253;141252;;;;
1114677;1;48;5;453;154;1;2;2;2;0;23.0;201;1;3;6.018046285662292;404;29;;;16.mar;0;1;05.sie;49;;1;;;;;;;10;4;99;25.0;36.0;0;3;45;1;0;0;1;;;;;;;;22500;;;;10;;;;;3;;;;2;1.44907326;;;;23.73425904;;21.360833136;;21.360833136;1236.1143671168575;921.9819800079787;927.7095274297344;47.54064127379118;200.1195400197231;;;;225.33814261694783;587.6848543616244;112.66907130847392;141268;2,51083E+14;141253;141252;4,88915E+14;;;
1114677;1;48;5;453;154;1;2;2;3;0;23.0;201;1;3;6.018046285662292;404;29;;;15.mar;0;1;6.0;51;;1;;;;;;;10;4;99;22.0;38.0;0;3;45;1;0;0;1;;;;;;;;22500;;;;10;;;;;3;;;;2;1.27672686;;;;21.69912456;;19.529212104;;19.529212104;1125.637599361806;837.5390436106812;848.1614933615616;45.015557101761075;189.385072417773;;;;207.85138171903264;541.2810614405478;103.92569085951632;141269;2,51083E+14;141253;141252;4,88915E+14;;;
1114677;1;48;5;453;154;1;2;4;4;0;43.8;346;1;3;6.018046285662292;404;29;;;12.0;0;1;;37;;1;;;;;;;20;4;85;25.0;32.0;0;3;40;1;0;0;1;;;;;;;;22500;;;;5;;;;;3;;;;;0.785376;;;;9.244773;;8.78253435;;8.78253435;470.6275314875077;364.3162594241035;381.42897983424;23.27242668457343;98.50869225101532;;;;97.25841157629844;251.60504938491437;48.62920578814922;141270;2,51083E+14;141253;141252;4,88915E+14;;;
1114798;1;48;5;453;275;1;1;1;0;0;32.7;5;1;3;6.018046285662292;61;23;;;05.mar;0;2;;11;;1;;;;;;;95;5;20;8.0;8.0;95;3;10;0;0;;;;;;;;;;12154;22500;;1;10;;;;;3;;;;;0.15320286;;;;0.63310936284254;;0.569798426558286;;0.569798426558286;34.293458055043935;12.79829574191065;;;;;;15.786607286853249;3.74912665079869;7.893303643426624;1.874563325399345;141312;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;2;0;0;35.2;15;1;3;6.018046285662292;61;23;;;06.kwi;0;2;;11;;1;;;;;;;95;5;20;8.0;8.0;95;3;5;0;0;;;;;;;;;;12154;22500;;5;10;;;;;3;;;;;0.22339584;;;;0.80413301610496;;0.723719714494464;;0.723719714494464;33.3841323553865;12.372392596368664;;;;;;20.051088921897822;4.70146906997632;10.025544460948911;2.35073453498816;141313;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;3;0;0;44.7;21;1;3;6.018046285662292;61;23;;;08.wrz;0;2;;12;;1;;;;;;;30;4;99;14.0;12.0;60;3;34;0;0;;;;;;;;;;12154;;;8;0;;;;;3;;;;;0.43201134;;;;1.88762092413744;;1.88762092413744;;1.88762092413744;74.36918761952977;37.01943834304381;;;;;;52.29767027578226;12.057269809359857;26.14883513789113;6.028634904679929;141314;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;4;0;0;21.mar;29;1;3;6.018046285662292;61;23;;;08.lut;0;2;;9;;1;;;;;;;15;5;95;8.0;8.0;40;3;30;0;0;;;;;;;;;;12154;;;1;0;;;;;3;;;;;0.36672696;;;;1.29668340416224;;1.29668340416224;;1.29668340416224;65.13215770804959;31.498831121043413;;;;;;35.925391722357354;8.31291261002015;17.962695861178677;4.156456305010075;141315;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;5;0;0;35.9;40;1;3;6.018046285662292;61;23;;;06.maj;0;2;;7;;1;;;;;;;95;5;20;9.0;9.0;95;3;15;0;0;;;;;;;;;;12154;22500;;5;11;;;;;3;;;;;0.2304315;;;;0.47888464611875;;0.4262073350456875;;0.4262073350456875;22.346573561608174;7.341927638420078;;;;;;11.8083299418418;2.766161679510996;5.9041649709209;1.383080839755498;141316;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;6;0;0;43.1;63;1;3;6.018046285662292;61;23;;;15.kwi;0;2;;13;;1;;;;;;;75;4;95;22.0;14.0;80;3;30;0;0;;;;;;;;;;12154;22500;;9;11;;;;;3;;;;;1.29347064;;;;7.07677268915504;;6.298327693347986;;6.298327693347986;258.8600873717161;143.86405284435702;;;;;;174.49894774082196;39.52306513698088;87.24947387041098;19.76153256849044;141317;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;7;0;0;22.sty;78;1;3;6.018046285662292;61;23;;;08.sie;0;2;;12;;1;;;;;;;95;5;5;11.0;9.0;95;3;5;0;0;;;;;;;;;;12154;;;1;0;;;;;3;;;;;0.42235776;;;;2.05211234369536;;2.05211234369536;;2.05211234369536;96.0031940374365;50.38287182408989;;;;;;56.855003749486166;13.114320954756913;28.427501874743083;6.557160477378456;141318;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;8;0;0;43.2;95;1;3;6.018046285662292;61;23;;;14.cze;0;2;;13;;1;;;;;;;95;2;50;19.0;19.0;95;3;12;0;0;;;;;;;;;;12154;22500;;9;11;;;;;3;;;;;1.16257464;;;;6.26015774944304;;5.571540397004306;;5.571540397004306;230.36779764919874;125.744268344218;;;;;;154.3628696232425;35.008368270548566;77.18143481162124;17.504184135274283;141319;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;9;0;0;16.kwi;99;1;3;6.018046285662292;61;23;;;07.lip;0;2;;8;;1;;;;;;;65;4;95;11.0;9.0;80;3;30;0;0;;;;;;;;;;12154;22500;;4;9;;;;;3;;;;;0.32336766;;;;0.85448058364864;;0.7775773311202624;;0.7775773311202624;37.422036923610115;14.440191702170285;;;;;;21.54324650508554;5.000096150389673;10.77162325254277;2.5000480751948366;141320;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;10;0;0;17.wrz;134;1;3;6.018046285662292;61;23;;;08.mar;0;2;;9;;1;;;;;;;30;5;25;12.0;9.0;40;3;18;0;0;;;;;;;;;;12154;;;5;0;;;;;3;;;;;0.37572606;;;;1.16569434865011;;1.16569434865011;;1.16569434865011;49.16192326897501;22.28995078064025;;;;;;32.29626134596049;7.468967319307566;16.148130672980244;3.734483659653783;141321;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;11;0;0;06.lut;160;2;3;6.018046285662292;61;23;1;;10.kwi;0;2;;11;;1;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;9;0;;2;;;;;;;;0.58990464;;;;2.42396884750336;;2.42396884750336;;2.42396884750336;95.42172210651022;50.01679867973261;;;;;;67.15751130138909;15.3887523185872;33.578755650694546;7.6943761592936;141322;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;12;0;0;22.lip;166;1;3;6.018046285662292;61;23;;;10.0;0;2;;12;;1;;;;;;;95;1;20;13.0;9.0;95;3;10;0;0;;;;;;;;;;12154;;;3;0;;;;;3;;;;;0.5454;;;;2.447184;;2.447184;;2.447184;95.21566677606296;49.887157353686085;;;;;;67.8007010304;15.558636031760745;33.9003505152;7.7793180158803725;141323;2,51083E+14;141303;141302;;;;
1114798;1;48;5;453;275;1;1;13;0;0;27.kwi;172;2;3;6.018046285662292;61;23;1;;07.lut;0;2;;12;;1;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;6;0;;2;;;;;;;;0.28273536;;;;1.17014707451904;;1.17014707451904;;1.17014707451904;47.08133758227557;21.127447620847132;;;;;;32.41962678779471;7.550594149867432;16.209813393897356;3.775297074933716;141324;2,51083E+14;141303;141302;;;;
